,date,lat_bin,lon_bin,Element,Element_value,Element_dis,Element_greater_than_max
137564,2015-02-16,5747,717,zinc,62333.333333333336,78.26976520955664,1.0
137565,2015-02-16,5747,743,,,,
137566,2015-02-16,5747,719,zinc,62333.333333333336,78.05475142447517,1.0
137567,2015-02-16,5747,738,zinc,62333.333333333336,76.26410682654601,1.0
137568,2015-02-16,5747,721,zinc,62333.333333333336,77.84467934460227,1.0
137569,2015-02-16,5747,757,zinc,62333.333333333336,74.9510776768472,1.0
137570,2015-02-16,5747,741,zinc,62333.333333333336,76.02429193281266,1.0
137571,2015-02-16,5748,709,zinc,62333.333333333336,79.73731845770237,1.0
137572,2015-02-16,5748,704,zinc,62333.333333333336,80.33947879361422,1.0
137573,2015-02-16,5748,714,zinc,62333.333333333336,79.16459307781003,1.0
137574,2015-02-16,5748,707,zinc,62333.333333333336,79.97468692031566,1.0
137575,2015-02-16,5748,712,zinc,62333.333333333336,79.39010951130992,1.0
137576,2015-02-16,5749,701,zinc,62333.333333333336,81.26713942095473,1.0
137577,2015-02-16,5239,368,,,,
137578,2015-02-16,5240,366,lead,1210.0,94.1857837545157,0.0
137579,2015-02-16,5241,363,lead,1210.0,94.14020806795502,0.0
137580,2015-02-16,5241,364,lead,1210.0,94.32578921260885,0.0
137581,2015-02-16,5242,362,lead,1210.0,94.47542313843674,0.0
137582,2015-02-16,5254,393,lead,1210.0,106.57227407586801,0.0
137583,2015-02-16,5511,791,zinc,43500.0,41.44056180252587,1.0
137584,2015-02-16,5512,790,zinc,43500.0,40.850267462140614,1.0
137585,2015-02-16,5513,790,zinc,43500.0,40.25019485742846,1.0
137586,2015-02-16,5514,788,zinc,43500.0,39.67933125099872,1.0
137587,2015-02-16,5515,787,zinc,43500.0,39.09897398636849,1.0
137588,2015-02-16,5515,597,zinc,43500.0,77.56519029900836,1.0
137589,2015-02-16,5516,596,zinc,43500.0,77.55285385916187,1.0
137590,2015-02-16,5516,784,zinc,43500.0,38.57627827384827,1.0
137591,2015-02-16,5516,785,zinc,43500.0,38.547760422852114,1.0
137592,2015-02-16,5517,595,zinc,43500.0,77.54650731440196,1.0
137593,2015-02-16,5517,783,zinc,43500.0,38.01019397411415,1.0
137594,2015-02-16,5517,594,zinc,43500.0,77.84362859425136,1.0
137595,2015-02-16,5518,782,zinc,43500.0,37.448252262943576,1.0
137596,2015-02-16,5518,593,zinc,43500.0,77.84468473699408,1.0
137597,2015-02-16,5519,591,zinc,43500.0,78.15195700706018,1.0
137598,2015-02-16,5519,781,zinc,43500.0,36.89064007870233,1.0
137599,2015-02-16,5519,779,zinc,43500.0,36.97833028219258,1.0
137600,2015-02-16,5520,777,zinc,43500.0,36.48523761520399,1.0
137601,2015-02-16,5521,776,zinc,43500.0,35.94875086106043,1.0
137602,2015-02-16,5521,775,zinc,43500.0,36.00819858202152,1.0
137603,2015-02-16,5354,590,,,,
137604,2015-02-16,5354,589,,,,
137605,2015-02-16,5354,587,,,,
137606,2015-02-16,5355,593,,,,
137607,2015-02-16,5355,591,,,,
137608,2015-02-16,5355,596,,,,
137609,2015-02-16,5355,598,,,,
137610,2015-02-16,5356,586,,,,
137611,2015-02-16,5357,587,zinc,43500.0,151.93228669150955,1.0
137612,2015-02-16,5357,586,zinc,43500.0,152.09654952447508,1.0
137613,2015-02-16,5358,571,,,,
137614,2015-02-16,5358,589,zinc,43500.0,151.07162604085704,1.0
137615,2015-02-16,5359,573,zinc,43500.0,153.23695552622976,1.0
137616,2015-02-16,5359,593,zinc,43500.0,149.8879405859215,1.0
137617,2015-02-16,5359,574,zinc,43500.0,153.0637822331866,1.0
137618,2015-02-16,5359,591,zinc,43500.0,150.2117933459644,1.0
137619,2015-02-16,5360,594,zinc,43500.0,149.19127745477604,1.0
137620,2015-02-16,5360,576,zinc,43500.0,152.19335166119797,1.0
137621,2015-02-16,5360,580,zinc,43500.0,151.5091488610315,1.0
137622,2015-02-16,5360,578,zinc,43500.0,151.85005230896135,1.0
137623,2015-02-16,5361,595,zinc,43500.0,148.49466023513745,1.0
137624,2015-02-16,5361,585,zinc,43500.0,150.13720443187853,1.0
137625,2015-02-16,5361,594,zinc,43500.0,148.65609304724853,1.0
137626,2015-02-16,5361,583,zinc,43500.0,150.47314680577932,1.0
137627,2015-02-16,5361,596,zinc,43500.0,148.3338620237402,1.0
137628,2015-02-16,5361,581,zinc,43500.0,150.81152860975686,1.0
137629,2015-02-16,5362,587,zinc,43500.0,149.27286971058552,1.0
137630,2015-02-16,5362,589,zinc,43500.0,148.9407552629075,1.0
137631,2015-02-16,5362,594,zinc,43500.0,148.12140835255923,1.0
137632,2015-02-16,5362,590,zinc,43500.0,148.77563152411517,1.0
137633,2015-02-16,5363,594,zinc,43500.0,147.58722880184533,1.0
137634,2015-02-16,5363,598,zinc,43500.0,146.94095398476722,1.0
137635,2015-02-16,5363,592,zinc,43500.0,147.9141805404208,1.0
137636,2015-02-16,5363,595,zinc,43500.0,147.42470335949005,1.0
137637,2015-02-16,5363,596,zinc,43500.0,147.2628143393794,1.0
137638,2015-02-16,5363,597,zinc,43500.0,147.10156384600344,1.0
137639,2015-02-16,5364,599,zinc,43500.0,146.24456999303018,1.0
137640,2015-02-16,5364,600,zinc,43500.0,146.08470096563855,1.0
137641,2015-02-16,5364,601,zinc,43500.0,145.92547988133842,1.0
137642,2015-02-16,5365,652,zinc,43500.0,138.15080061060712,1.0
137643,2015-02-16,5365,603,zinc,43500.0,145.07087717723905,1.0
137644,2015-02-16,5365,604,zinc,43500.0,144.91306649913312,1.0
137645,2015-02-16,5365,605,zinc,43500.0,144.7559133308658,1.0
137646,2015-02-16,5365,602,zinc,43500.0,145.22934321857156,1.0
137647,2015-02-16,5366,606,zinc,43500.0,144.06015137202482,1.0
137648,2015-02-16,5366,656,zinc,43500.0,137.09819344377203,1.0
137649,2015-02-16,5366,653,zinc,43500.0,137.4642855857674,1.0
137650,2015-02-16,5366,654,zinc,43500.0,137.3414890279176,1.0
137651,2015-02-16,5372,755,zinc,43500.0,125.61250290829301,1.0
137652,2015-02-16,5372,754,zinc,43500.0,125.65020860971717,1.0
137653,2015-02-16,5701,795,zinc,62333.333333333336,46.23239702666501,1.0
137654,2015-02-16,5702,795,zinc,62333.333333333336,46.83278701000559,1.0
137655,2015-02-16,5455,483,zinc,43500.0,130.37747813547386,1.0
137656,2015-02-16,5455,485,zinc,43500.0,129.81755751648595,1.0
137657,2015-02-16,5455,477,zinc,43500.0,132.06433380733193,1.0
137658,2015-02-16,5456,481,zinc,43500.0,130.58451832808373,1.0
137659,2015-02-16,5456,482,zinc,43500.0,130.3031203734917,1.0
137660,2015-02-16,5456,479,zinc,43500.0,131.14818799720445,1.0
137661,2015-02-16,5456,489,zinc,43500.0,128.3416689050752,1.0
137662,2015-02-16,5456,487,zinc,43500.0,128.90057587332691,1.0
137663,2015-02-16,5457,490,zinc,43500.0,127.70408062904045,1.0
137664,2015-02-16,5742,798,zinc,62333.333333333336,70.85088484407026,1.0
137665,2015-02-16,5742,800,zinc,62333.333333333336,70.86002002507604,1.0
137666,2015-02-16,5742,792,zinc,62333.333333333336,70.86002002507604,1.0
137667,2015-02-16,5742,796,zinc,62333.333333333336,70.84783952189328,1.0
137668,2015-02-16,5742,793,zinc,62333.333333333336,70.85469131267021,1.0
137669,2015-02-16,5742,795,zinc,62333.333333333336,70.84860086471338,1.0
137670,2015-02-16,5742,794,zinc,62333.333333333336,70.85088484407026,1.0
137671,2015-02-16,5743,791,zinc,62333.333333333336,71.46711104351652,1.0
137672,2015-02-16,5743,799,zinc,62333.333333333336,71.45503731229529,1.0
137673,2015-02-16,5743,790,zinc,62333.333333333336,71.47541055025594,1.0
137674,2015-02-16,5743,797,zinc,62333.333333333336,71.4489996813271,1.0
137675,2015-02-16,5744,676,zinc,62333.333333333336,82.11935891589572,1.0
137676,2015-02-16,5747,743,zinc,62333.333333333336,75.87109401167405,1.0
137677,2015-02-16,5747,752,zinc,62333.333333333336,75.24874024915071,1.0
137678,2015-02-16,5747,749,zinc,62333.333333333336,75.44391138080702,1.0
137679,2015-02-16,5747,750,zinc,62333.333333333336,75.37748128620919,1.0
137680,2015-02-16,5747,751,zinc,62333.333333333336,75.31242305577955,1.0
137681,2015-02-16,5747,754,zinc,62333.333333333336,75.12551482829379,1.0
137682,2015-02-16,5747,745,zinc,62333.333333333336,75.72327704369899,1.0
137683,2015-02-16,5747,747,zinc,62333.333333333336,75.58087261288709,1.0
137684,2015-02-16,5748,763,zinc,62333.333333333336,75.23384817409803,1.0
137685,2015-02-16,5748,752,zinc,62333.333333333336,75.83769709071642,1.0
137686,2015-02-16,5748,784,zinc,62333.333333333336,74.55435808528117,1.0
137687,2015-02-16,5748,790,zinc,62333.333333333336,74.47630719389879,1.0
137688,2015-02-16,5748,746,zinc,62333.333333333336,76.2371340279112,1.0
137689,2015-02-16,5748,769,zinc,62333.333333333336,74.97572120297423,1.0
137690,2015-02-16,5748,736,zinc,62333.333333333336,77.01021483350006,1.0
137691,2015-02-16,5748,765,zinc,62333.333333333336,75.14217132226449,1.0
137692,2015-02-16,5748,775,zinc,62333.333333333336,74.76857776623652,1.0
137693,2015-02-16,5748,767,zinc,62333.333333333336,75.05612253683283,1.0
137694,2015-02-16,5748,761,zinc,62333.333333333336,75.33113253670253,1.0
137695,2015-02-16,5748,738,zinc,62333.333333333336,76.84500942433938,1.0
137696,2015-02-16,5748,743,zinc,62333.333333333336,76.45508928444862,1.0
137697,2015-02-16,5748,758,zinc,62333.333333333336,75.48752537835993,1.0
137698,2015-02-16,5748,760,zinc,62333.333333333336,75.38187079635685,1.0
137699,2015-02-16,5748,756,zinc,62333.333333333336,75.59873111099083,1.0
137700,2015-02-16,5748,773,zinc,62333.333333333336,74.83193245163945,1.0
137701,2015-02-16,5748,745,zinc,62333.333333333336,76.30844357856947,1.0
137702,2015-02-16,5748,786,zinc,62333.333333333336,74.52256944546184,1.0
137703,2015-02-16,5748,771,zinc,62333.333333333336,74.90098551408602,1.0
137704,2015-02-16,5748,759,zinc,62333.333333333336,75.43400270640602,1.0
137705,2015-02-16,5748,791,zinc,62333.333333333336,74.46835297403447,1.0
137706,2015-02-16,5749,745,zinc,62333.333333333336,76.893845033171,1.0
137707,2015-02-16,5749,766,zinc,62333.333333333336,75.69353198262105,1.0
137708,2015-02-16,5749,759,zinc,62333.333333333336,76.0263754580686,1.0
137709,2015-02-16,5749,763,zinc,62333.333333333336,75.82783875260212,1.0
137710,2015-02-16,5749,782,zinc,62333.333333333336,75.19114520283752,1.0
137711,2015-02-16,5749,736,zinc,62333.333333333336,77.59013282232264,1.0
137712,2015-02-16,5749,770,zinc,62333.333333333336,75.53404423048406,1.0
137713,2015-02-16,5749,742,zinc,62333.333333333336,77.1140741635781,1.0
137714,2015-02-16,5749,764,zinc,62333.333333333336,75.78167545806342,1.0
137715,2015-02-16,5749,775,zinc,62333.333333333336,75.36636158399257,1.0
137716,2015-02-16,5749,780,zinc,62333.333333333336,75.23409308190658,1.0
137717,2015-02-16,5749,777,zinc,62333.333333333336,75.30919291285696,1.0
137718,2015-02-16,5749,753,zinc,62333.333333333336,76.36552278572317,1.0
137719,2015-02-16,5749,779,zinc,62333.333333333336,75.25770396435998,1.0
137720,2015-02-16,5749,748,zinc,62333.333333333336,76.68562091442045,1.0
137721,2015-02-16,5749,761,zinc,62333.333333333336,75.92433573336992,1.0
137722,2015-02-16,5749,731,,,,
137723,2015-02-16,5749,737,zinc,62333.333333333336,77.50751993705951,1.0
137724,2015-02-16,5749,740,zinc,62333.333333333336,77.26751255264406,1.0
137725,2015-02-16,5749,790,zinc,62333.333333333336,75.07649736759238,1.0
137726,2015-02-16,5749,732,zinc,62333.333333333336,77.9335253117413,1.0
137727,2015-02-16,5749,734,zinc,62333.333333333336,77.75924935634265,1.0
137728,2015-02-16,5749,772,zinc,62333.333333333336,75.46273547195057,1.0
137729,2015-02-16,5749,739,zinc,62333.333333333336,77.34620571734928,1.0
137730,2015-02-16,5749,744,zinc,62333.333333333336,76.96592582860812,1.0
137731,2015-02-16,5749,750,zinc,62333.333333333336,76.553522913952,1.0
137732,2015-02-16,5749,741,zinc,62333.333333333336,77.19013404833332,1.0
137733,2015-02-16,5749,755,zinc,62333.333333333336,76.2469928824622,1.0
137734,2015-02-16,5749,757,zinc,62333.333333333336,76.13393563174694,1.0
137735,2015-02-16,5749,738,zinc,62333.333333333336,77.42620953225226,1.0
137736,2015-02-16,5749,752,zinc,62333.333333333336,76.42683206780642,1.0
137737,2015-02-16,5749,773,zinc,62333.333333333336,75.42919705870368,1.0
137738,2015-02-16,5749,768,zinc,62333.333333333336,75.61098212457068,1.0
137739,2015-02-16,5750,768,zinc,62333.333333333336,76.20682226532519,1.0
137740,2015-02-16,5750,716,,,,
137741,2015-02-16,5750,784,zinc,62333.333333333336,75.75346322466194,1.0
137742,2015-02-16,5750,775,zinc,62333.333333333336,75.96418674593478,1.0
137743,2015-02-16,5750,751,zinc,62333.333333333336,77.07831283800097,1.0
137744,2015-02-16,5750,764,zinc,62333.333333333336,76.37613784926232,1.0
137745,2015-02-16,5750,747,zinc,62333.333333333336,77.34041920181278,1.0
137746,2015-02-16,5750,714,,,,
137747,2015-02-16,5750,773,zinc,62333.333333333336,76.02651113614638,1.0
137748,2015-02-16,5750,763,zinc,62333.333333333336,76.42192957241787,1.0
137749,2015-02-16,5750,758,zinc,62333.333333333336,76.67154007437418,1.0
137750,2015-02-16,5750,771,zinc,62333.333333333336,76.09444313984913,1.0
137751,2015-02-16,5750,732,zinc,62333.333333333336,78.51112212330024,1.0
137752,2015-02-16,5750,770,zinc,62333.333333333336,76.13050735237398,1.0
137753,2015-02-16,5750,777,zinc,62333.333333333336,75.90748378706327,1.0
137754,2015-02-16,5750,781,zinc,62333.333333333336,75.81099138649809,1.0
137755,2015-02-16,5750,783,zinc,62333.333333333336,75.77122349192453,1.0
137756,2015-02-16,5750,776,zinc,62333.333333333336,75.93513177094084,1.0
137757,2015-02-16,5750,786,zinc,62333.333333333336,75.7221950330701,1.0
137758,2015-02-16,5750,754,zinc,62333.333333333336,76.89584645589801,1.0
137759,2015-02-16,5750,730,,,,
137760,2015-02-16,5750,762,zinc,62333.333333333336,76.4691015607175,1.0
137761,2015-02-16,5750,752,zinc,62333.333333333336,77.0161410924779,1.0
137762,2015-02-16,5750,790,zinc,62333.333333333336,75.6766909555832,1.0
137763,2015-02-16,5750,756,zinc,62333.333333333336,76.78097132666464,1.0
137764,2015-02-16,5750,774,zinc,62333.333333333336,75.99464709762374,1.0
137765,2015-02-16,5750,719,,,,
137766,2015-02-16,5750,749,zinc,62333.333333333336,77.2066888749096,1.0
137767,2015-02-16,5750,788,zinc,62333.333333333336,75.69660235661041,1.0
137768,2015-02-16,5750,772,zinc,62333.333333333336,76.05977709666527,1.0
137769,2015-02-16,5750,785,zinc,62333.333333333336,75.73712009906548,1.0
137770,2015-02-16,5750,779,zinc,62333.333333333336,75.85641487050815,1.0
137771,2015-02-16,5750,767,zinc,62333.333333333336,76.24706877390946,1.0
137772,2015-02-16,5750,760,zinc,62333.333333333336,76.56757604975446,1.0
137773,2015-02-16,5750,712,,,,
137774,2015-02-16,5750,765,zinc,62333.333333333336,76.33172887631096,1.0
137775,2015-02-16,5750,769,zinc,62333.333333333336,76.16796774744326,1.0
137776,2015-02-16,5750,782,zinc,62333.333333333336,75.7903999042207,1.0
137777,2015-02-16,5750,780,zinc,62333.333333333336,75.83299678558426,1.0
137778,2015-02-16,5750,778,zinc,62333.333333333336,75.88124433284182,1.0
137779,2015-02-16,5751,732,,,,
137780,2015-02-16,5751,745,zinc,62333.333333333336,78.06533155987034,1.0
137781,2015-02-16,5751,737,zinc,62333.333333333336,78.66954031691802,1.0
137782,2015-02-16,5751,730,zinc,62333.333333333336,79.26574789935236,1.0
137783,2015-02-16,5751,710,,,,
137784,2015-02-16,5751,741,zinc,62333.333333333336,78.35703217259818,1.0
137785,2015-02-16,5751,748,zinc,62333.333333333336,77.86035241443358,1.0
137786,2015-02-16,5751,724,,,,
137787,2015-02-16,5751,783,zinc,62333.333333333336,76.37065192625012,1.0
137788,2015-02-16,5751,728,zinc,62333.333333333336,79.44746234489412,1.0
137789,2015-02-16,5751,726,,,,
137790,2015-02-16,5751,708,,,,
137791,2015-02-16,5751,734,zinc,62333.333333333336,78.9174282230337,1.0
137792,2015-02-16,5751,743,zinc,62333.333333333336,78.20856597773283,1.0
137793,2015-02-16,5751,786,zinc,62333.333333333336,76.32202180384986,1.0
137794,2015-02-16,5751,704,,,,
137795,2015-02-16,5751,702,,,,
137796,2015-02-16,5751,722,,,,
137797,2015-02-16,5751,756,zinc,62333.333333333336,77.37230588899509,1.0
137798,2015-02-16,5751,699,zinc,62333.333333333336,82.62461133243004,1.0
137799,2015-02-16,5751,706,zinc,62333.333333333336,81.76773292842495,1.0
137800,2015-02-16,5751,739,zinc,62333.333333333336,78.51070045145642,1.0
137801,2015-02-16,5751,747,zinc,62333.333333333336,77.92735778010251,1.0
137802,2015-02-16,5751,760,zinc,62333.333333333336,77.16060384957608,1.0
137803,2015-02-16,5751,700,,,,
137804,2015-02-16,5751,769,zinc,62333.333333333336,76.76419112282461,1.0
137805,2015-02-16,5751,782,zinc,62333.333333333336,76.38967267413797,1.0
137806,2015-02-16,5751,735,zinc,62333.333333333336,78.83352049511832,1.0
137807,2015-02-16,5751,758,zinc,62333.333333333336,77.26374180232555,1.0
137808,2015-02-16,5751,721,,,,
137809,2015-02-16,5751,790,zinc,62333.333333333336,76.27688787727287,1.0
137810,2015-02-16,5752,763,zinc,62333.333333333336,77.61040272768895,1.0
137811,2015-02-16,5752,697,,,,
137812,2015-02-16,5752,761,zinc,62333.333333333336,77.70460901274237,1.0
137813,2015-02-16,5752,754,,,,
137814,2015-02-16,5752,752,,,,
137815,2015-02-16,5752,756,,,,
137816,2015-02-16,5752,750,,,,
137817,2015-02-16,5752,766,zinc,62333.333333333336,77.47929342306749,1.0
137818,2015-02-16,5752,773,zinc,62333.333333333336,77.22128311017397,1.0
137819,2015-02-16,5752,765,zinc,62333.333333333336,77.52163336850256,1.0
137820,2015-02-16,5752,695,zinc,62333.333333333336,83.68798903740263,1.0
137821,2015-02-16,5753,771,zinc,62333.333333333336,77.885053346952,1.0
137822,2015-02-16,5753,770,zinc,62333.333333333336,77.92025998625408,1.0
137823,2015-02-16,5753,762,zinc,62333.333333333336,78.25084016927282,1.0
137824,2015-02-16,5753,763,zinc,62333.333333333336,78.20478063299822,1.0
137825,2015-02-16,5753,760,zinc,62333.333333333336,78.34699653617967,1.0
137826,2015-02-16,5753,757,zinc,62333.333333333336,78.50128669808943,1.0
137827,2015-02-16,5753,761,zinc,62333.333333333336,78.29824628545785,1.0
137828,2015-02-16,5753,768,zinc,62333.333333333336,77.99476274063446,1.0
137829,2015-02-16,5753,773,zinc,62333.333333333336,77.81873879866367,1.0
137830,2015-02-16,5754,781,zinc,62333.333333333336,78.2075337891947,1.0
137831,2015-02-16,5754,775,zinc,62333.333333333336,78.35588190817172,1.0
137832,2015-02-16,5754,778,zinc,62333.333333333336,78.27556159091903,1.0
137833,2015-02-16,5754,776,zinc,62333.333333333336,78.32774485015099,1.0
137834,2015-02-16,5754,766,zinc,62333.333333333336,78.67019246659521,1.0
137835,2015-02-16,5754,768,zinc,62333.333333333336,78.5908776077558,1.0
137836,2015-02-16,5754,780,zinc,62333.333333333336,78.22884178840292,1.0
137837,2015-02-16,5754,773,zinc,62333.333333333336,78.41623953867968,1.0
137838,2015-02-16,5754,764,zinc,62333.333333333336,78.75488894746346,1.0
137839,2015-02-16,5754,769,zinc,62333.333333333336,78.55324342612963,1.0
137840,2015-02-16,5754,767,zinc,62333.333333333336,78.62986129024407,1.0
137841,2015-02-16,5754,777,zinc,62333.333333333336,78.30097094461377,1.0
137842,2015-02-16,5754,771,zinc,62333.333333333336,78.48203126449346,1.0
137843,2015-02-16,5755,776,zinc,62333.333333333336,78.92598360773869,1.0
137844,2015-02-16,5755,778,zinc,62333.333333333336,78.87421029145321,1.0
137845,2015-02-16,5755,781,zinc,62333.333333333336,78.80671770256666,1.0
137846,2015-02-16,5757,788,zinc,62333.333333333336,79.89696354529964,1.0
137847,2015-02-16,5757,784,zinc,62333.333333333336,79.95073435518034,1.0
137848,2015-02-16,5757,785,zinc,62333.333333333336,79.9352789535613,1.0
137849,2015-02-16,5757,786,zinc,62333.333333333336,79.92116488853453,1.0
137850,2015-02-16,5757,787,zinc,62333.333333333336,79.90839287115506,1.0
137851,2015-02-16,5758,792,zinc,62333.333333333336,80.46500586535387,1.0
137852,2015-02-16,5758,790,zinc,62333.333333333336,80.47835340733633,1.0
137853,2015-02-16,5758,791,zinc,62333.333333333336,80.47101253333712,1.0
137854,2015-02-16,5758,789,zinc,62333.333333333336,80.48702812213315,1.0
137855,2015-02-16,5759,798,zinc,62333.333333333336,81.05738119436742,1.0
137856,2015-02-16,5759,793,zinc,62333.333333333336,81.06069299498478,1.0
137857,2015-02-16,5759,797,zinc,62333.333333333336,81.0553940490176,1.0
137858,2015-02-16,5759,794,zinc,62333.333333333336,81.05738119436742,1.0
137859,2015-02-16,5759,795,zinc,62333.333333333336,81.0553940490176,1.0
137860,2015-02-16,5760,799,zinc,62333.333333333336,81.66105296578125,1.0
137861,2015-02-16,5760,800,zinc,62333.333333333336,81.66565391691424,1.0
137862,2015-02-16,5760,798,zinc,62333.333333333336,81.65776641332775,1.0
137863,2015-02-16,5761,800,zinc,62333.333333333336,82.265979724365,1.0
137864,2015-02-16,5761,799,zinc,62333.333333333336,82.26141359986883,1.0
137865,2015-02-16,5539,798,zinc,43500.0,24.65399575399672,1.0
137866,2015-02-16,5539,800,zinc,43500.0,24.700633164042607,1.0
137867,2015-02-16,5539,797,zinc,43500.0,24.637651803230234,1.0
137868,2015-02-16,5539,799,zinc,43500.0,24.6749934972172,1.0
137869,2015-02-16,5540,795,zinc,43500.0,24.018612121061775,1.0
137870,2015-02-16,5540,800,zinc,43500.0,24.10229883220062,1.0
137871,2015-02-16,5540,799,zinc,43500.0,24.07602864036013,1.0
137872,2015-02-16,5801,512,zinc,62333.333333333336,140.90305765280212,1.0
137873,2015-02-16,5804,508,zinc,62333.333333333336,143.0916083219296,1.0
137874,2015-02-16,5804,503,zinc,62333.333333333336,144.16382776204986,1.0
137875,2015-02-16,5808,490,zinc,62333.333333333336,148.73679327283017,1.0
137876,2015-02-16,5809,488,zinc,62333.333333333336,149.6091743026432,1.0
