,date,lat_bin,lon_bin,Element,Element_value,Element_dis
140419,2015-02-16,5517,785,zinc,43500.0,37.949251237536856
140420,2015-02-16,5517,781,zinc,43500.0,38.08319651577832
140421,2015-02-16,5517,753,zinc,43500.0,40.31516129242595
140422,2015-02-16,5517,790,zinc,43500.0,37.85000999181755
140423,2015-02-16,5517,794,zinc,43500.0,37.82554143965475
140424,2015-02-16,5517,770,zinc,43500.0,38.696662430492005
140425,2015-02-16,5262,429,lead,1210.0,118.14264500060565
140426,2015-02-16,5518,792,zinc,43500.0,37.231351749445565
140427,2015-02-16,5518,764,zinc,43500.0,38.5984572558206
140428,2015-02-16,5518,754,zinc,43500.0,39.63370783143655
140429,2015-02-16,5518,798,zinc,43500.0,37.249992714200275
140430,2015-02-16,5518,762,zinc,43500.0,38.78385872996496
140431,2015-02-16,5263,460,lead,1210.0,125.85554692213752
140432,2015-02-16,5263,359,lead,1210.0,105.10307750648354
140433,2015-02-16,5519,761,zinc,43500.0,38.30583030644056
140434,2015-02-16,5519,755,zinc,43500.0,38.95261719480608
140435,2015-02-16,5519,790,zinc,43500.0,36.649988149168856
140436,2015-02-16,5519,791,zinc,43500.0,36.63894011415758
140437,2015-02-16,5264,459,lead,1210.0,126.06009521185447
140438,2015-02-16,5264,356,lead,1210.0,105.17145159895956
140439,2015-02-16,5264,333,lead,1210.0,101.88697302193411
140440,2015-02-16,5520,760,zinc,43500.0,37.83429715695816
140441,2015-02-16,5520,755,zinc,43500.0,38.38806095971093
140442,2015-02-16,5520,788,zinc,43500.0,36.08206093290655
140443,2015-02-16,5265,355,lead,1210.0,105.56041266652466
140444,2015-02-16,5265,459,lead,1210.0,126.50930480681252
140445,2015-02-16,5265,349,lead,1210.0,104.65780071484825
140446,2015-02-16,5521,787,zinc,43500.0,35.50379034249999
140447,2015-02-16,5521,759,zinc,43500.0,37.36950281166765
140448,2015-02-16,5521,766,zinc,43500.0,36.68098384203659
140449,2015-02-16,5522,786,zinc,43500.0,34.9295651301931
140450,2015-02-16,5522,758,zinc,43500.0,36.91169946295962
140451,2015-02-16,5522,756,zinc,43500.0,37.142696379787964
140452,2015-02-16,5522,764,zinc,43500.0,36.28639557986799
140453,2015-02-16,5267,351,lead,1210.0,106.05067500858807
140454,2015-02-16,5267,353,lead,1210.0,106.3483212615279
140455,2015-02-16,5267,460,lead,1210.0,127.65120904828336
140456,2015-02-16,5267,459,lead,1210.0,127.41145902433117
140457,2015-02-16,5523,782,zinc,43500.0,34.46536043204879
140458,2015-02-16,5523,757,zinc,43500.0,36.46114804245344
140459,2015-02-16,5523,762,zinc,43500.0,35.9102921038864
140460,2015-02-16,5523,755,zinc,43500.0,36.70122010122041
140461,2015-02-16,5523,760,zinc,43500.0,36.122046644036075
140462,2015-02-16,5523,784,zinc,43500.0,34.39152019240149
140463,2015-02-16,5523,780,zinc,43500.0,34.55242271106325
140464,2015-02-16,5523,758,zinc,43500.0,36.34528656877329
140465,2015-02-16,5268,461,lead,1210.0,128.34269920158133
140466,2015-02-16,5268,349,lead,1210.0,106.30800400122867
140467,2015-02-16,5268,460,lead,1210.0,128.10322542872936
140468,2015-02-16,5524,775,zinc,43500.0,34.23727401158408
140469,2015-02-16,5524,757,zinc,43500.0,35.897638637965926
140470,2015-02-16,5524,773,zinc,43500.0,34.37197946836041
140471,2015-02-16,5524,752,zinc,43500.0,36.52769980291342
140472,2015-02-16,5524,777,zinc,43500.0,34.115584310065486
140473,2015-02-16,5524,779,zinc,43500.0,34.00705009966023
140474,2015-02-16,5524,758,zinc,43500.0,35.77998217756675
140475,2015-02-16,5524,767,zinc,43500.0,34.85260820136659
140476,2015-02-16,5269,332,lead,1210.0,104.57276875084804
140477,2015-02-16,5269,460,lead,1210.0,128.55645603569738
140478,2015-02-16,5269,356,lead,1210.0,107.8935086438349
140479,2015-02-16,5269,558,lead,1210.0,154.4308092923251
140480,2015-02-16,5269,461,lead,1210.0,128.7950329067577
140481,2015-02-16,5525,771,zinc,43500.0,33.93478730505954
140482,2015-02-16,5525,752,zinc,43500.0,35.975095045639975
140483,2015-02-16,5525,767,zinc,43500.0,34.27344524793042
140484,2015-02-16,5525,750,zinc,43500.0,36.25014128544217
140485,2015-02-16,5525,769,zinc,43500.0,34.09776291923145
140486,2015-02-16,5525,758,zinc,43500.0,35.21583967231438
140487,2015-02-16,5525,759,zinc,43500.0,35.09921857380654
140488,2015-02-16,5525,763,zinc,43500.0,34.6621431892505
140489,2015-02-16,5525,756,zinc,43500.0,35.45770399107073
140490,2015-02-16,5525,764,zinc,43500.0,34.56036608002841
140491,2015-02-16,5525,754,zinc,43500.0,35.7108686451053
140492,2015-02-16,5525,766,zinc,43500.0,34.36599107827797
140493,2015-02-16,5525,757,zinc,43500.0,35.3353445315005
140494,2015-02-16,5270,459,lead,1210.0,128.7738313995415
140495,2015-02-16,5270,558,lead,1210.0,154.8039296696672
140496,2015-02-16,5526,763,zinc,43500.0,34.090220537118185
140497,2015-02-16,5526,755,zinc,43500.0,35.02577076884267
140498,2015-02-16,5526,752,zinc,43500.0,35.42404611912329
140499,2015-02-16,5526,754,zinc,43500.0,35.155746265566556
140500,2015-02-16,5526,765,zinc,43500.0,33.886384997866074
140501,2015-02-16,5526,761,zinc,43500.0,34.30631012696233
140502,2015-02-16,5271,356,lead,1210.0,108.98644743450886
140503,2015-02-16,5271,358,lead,1210.0,109.28839811922344
140504,2015-02-16,5271,558,lead,1210.0,155.17847498593738
140505,2015-02-16,5271,457,lead,1210.0,128.7599059065156
140506,2015-02-16,5527,762,zinc,43500.0,33.627602668068825
140507,2015-02-16,5527,761,zinc,43500.0,33.73898521556466
140508,2015-02-16,5527,757,zinc,43500.0,34.214641755015585
140509,2015-02-16,5527,751,zinc,43500.0,35.01502230445704
140510,2015-02-16,5527,749,zinc,43500.0,35.303948675100294
140511,2015-02-16,5527,759,zinc,43500.0,33.970850291943364
140512,2015-02-16,5527,763,zinc,43500.0,33.51929404357766
140513,2015-02-16,5527,632,zinc,43500.0,63.57698176956855
140514,2015-02-16,5527,748,zinc,43500.0,35.45241320893256
140515,2015-02-16,5272,453,lead,1210.0,128.2897354126035
140516,2015-02-16,5272,455,lead,1210.0,128.7532559429308
140517,2015-02-16,5272,558,lead,1210.0,155.5544349481915
140518,2015-02-16,5272,557,lead,1210.0,155.27141311014077
140519,2015-02-16,5528,754,zinc,43500.0,34.050111844111576
140520,2015-02-16,5528,755,zinc,43500.0,33.91596734671578
140521,2015-02-16,5528,756,zinc,43500.0,33.78470630685036
140522,2015-02-16,5528,631,zinc,43500.0,63.568244118186996
140523,2015-02-16,5273,452,lead,1210.0,128.52398353674792
140524,2015-02-16,5273,453,lead,1210.0,128.75387978964895
140525,2015-02-16,5273,454,lead,1210.0,128.98442992060254
140526,2015-02-16,5273,557,lead,1210.0,155.64952798707
140527,2015-02-16,5529,753,zinc,43500.0,33.638952304151545
140528,2015-02-16,5529,756,zinc,43500.0,33.23001940323752
140529,2015-02-16,5529,630,zinc,43500.0,63.56684186864289
140530,2015-02-16,5274,448,lead,1210.0,128.0806864378628
140531,2015-02-16,5274,452,lead,1210.0,128.99013139717343
140532,2015-02-16,5274,453,lead,1210.0,129.21914621248632
140533,2015-02-16,5274,455,lead,1210.0,129.67913560911526
140534,2015-02-16,5274,454,lead,1210.0,129.44881544358248
140535,2015-02-16,5530,629,zinc,43500.0,63.572774107898155
140536,2015-02-16,5275,447,lead,1210.0,128.32664185559986
140537,2015-02-16,5275,455,lead,1210.0,130.14375941353833
140538,2015-02-16,5275,453,lead,1210.0,129.68552260458745
140539,2015-02-16,5275,451,lead,1210.0,129.229905476847
140540,2015-02-16,5275,332,lead,1210.0,107.96382479530939
140541,2015-02-16,5275,449,lead,1210.0,128.77693587045778
140542,2015-02-16,5531,628,zinc,43500.0,63.58603738474793
140543,2015-02-16,5531,627,zinc,43500.0,63.887264971520345
140544,2015-02-16,5276,452,lead,1210.0,129.9257319550087
140545,2015-02-16,5276,450,lead,1210.0,129.47318175335127
140546,2015-02-16,5276,447,lead,1210.0,128.79935850542284
140547,2015-02-16,5276,454,lead,1210.0,130.38091749420184
140548,2015-02-16,5276,449,lead,1210.0,129.24790357181368
140549,2015-02-16,5532,626,zinc,43500.0,63.909483854774194
140550,2015-02-16,5277,451,lead,1210.0,130.16942340494708
140551,2015-02-16,5277,452,lead,1210.0,130.39516093982374
140552,2015-02-16,5277,450,lead,1210.0,129.9443485466384
140553,2015-02-16,5277,449,lead,1210.0,129.71993981855462
140554,2015-02-16,5277,448,lead,1210.0,129.49620068802756
140555,2015-02-16,5277,447,lead,1210.0,129.27313463600473
140556,2015-02-16,5277,446,lead,1210.0,129.05074515698578
140557,2015-02-16,5277,445,lead,1210.0,128.8290357589562
140558,2015-02-16,5533,625,zinc,43500.0,63.9389824257899
140559,2015-02-16,5278,445,lead,1210.0,129.30559159731487
140560,2015-02-16,5278,450,lead,1210.0,130.41657673451604
140561,2015-02-16,5278,451,lead,1210.0,130.64078693437688
140562,2015-02-16,5278,449,lead,1210.0,130.19303298811718
140563,2015-02-16,5278,447,lead,1210.0,129.74795864122586
140564,2015-02-16,5278,446,lead,1210.0,129.5264349666694
140565,2015-02-16,5278,448,lead,1210.0,129.9701591382366
140566,2015-02-16,5278,455,lead,1210.0,131.5442238761191
140567,2015-02-16,5534,624,zinc,43500.0,63.97574922402274
140568,2015-02-16,5279,450,lead,1210.0,130.88985482899204
140569,2015-02-16,5279,448,lead,1210.0,130.44515853308314
140570,2015-02-16,5279,459,lead,1210.0,132.9236013705642
140571,2015-02-16,5279,447,lead,1210.0,130.22381905875665
140572,2015-02-16,5279,446,lead,1210.0,130.00315662215417
140573,2015-02-16,5279,449,lead,1210.0,130.66717160042535
140574,2015-02-16,5279,445,lead,1210.0,129.78317468083097
140575,2015-02-16,5279,465,lead,1210.0,134.3082292166042
140576,2015-02-16,5535,623,zinc,43500.0,64.01977033689305
140577,2015-02-16,5280,466,lead,1210.0,135.00184898374118
140578,2015-02-16,5280,461,lead,1210.0,133.84755453282548
140579,2015-02-16,5280,447,lead,1210.0,130.70070456836004
140580,2015-02-16,5280,448,lead,1210.0,130.9211875425115
140581,2015-02-16,5280,449,lead,1210.0,131.14234431623927
140582,2015-02-16,5280,446,lead,1210.0,130.48089881366272
140583,2015-02-16,5280,450,lead,1210.0,131.3641714822723
140584,2015-02-16,5280,452,lead,1210.0,131.80982342561174
140585,2015-02-16,5280,465,lead,1210.0,134.76974840704287
140586,2015-02-16,5536,622,zinc,43500.0,64.07102942258807
140587,2015-02-16,5281,563,lead,1210.0,160.38727479677615
140588,2015-02-16,5281,449,lead,1210.0,131.6185399355146
140589,2015-02-16,5281,463,lead,1210.0,134.77170497377557
140590,2015-02-16,5281,466,lead,1210.0,135.46361287857894
140591,2015-02-16,5281,446,lead,1210.0,130.95965037241558
140592,2015-02-16,5281,447,lead,1210.0,131.17860399020392
140593,2015-02-16,5281,562,lead,1210.0,160.10908478368376
140594,2015-02-16,5281,464,lead,1210.0,135.00172063510735
140595,2015-02-16,5281,465,lead,1210.0,135.2323576627468
140596,2015-02-16,5281,448,lead,1210.0,131.3982349762696
140597,2015-02-16,5281,450,lead,1210.0,131.83951548514307
140598,2015-02-16,5537,622,zinc,43500.0,63.819057971698925
140599,2015-02-16,5282,449,lead,1210.0,132.0957473957696
140600,2015-02-16,5282,447,lead,1210.0,131.65750628318145
140601,2015-02-16,5282,466,lead,1210.0,135.92645960523308
140602,2015-02-16,5282,446,lead,1210.0,131.4394002689288
140603,2015-02-16,5282,448,lead,1210.0,131.87628978225294
140604,2015-02-16,5282,463,lead,1210.0,135.2370775687289
140605,2015-02-16,5282,451,lead,1210.0,132.5366715447258
140606,2015-02-16,5282,453,lead,1210.0,132.98025200837634
140607,2015-02-16,5282,465,lead,1210.0,135.69604583509854
140608,2015-02-16,5282,467,lead,1210.0,136.1574889352072
140609,2015-02-16,5283,451,lead,1210.0,133.01319456939402
140610,2015-02-16,5283,448,lead,1210.0,132.35534104486484
140611,2015-02-16,5283,450,lead,1210.0,132.79324138604966
140612,2015-02-16,5283,465,lead,1210.0,136.16080190152178
140613,2015-02-16,5283,467,lead,1210.0,136.6205704424716
140614,2015-02-16,5283,454,lead,1210.0,133.6770264819431
140615,2015-02-16,5283,466,lead,1210.0,136.39037813978985
140616,2015-02-16,5283,464,lead,1210.0,135.9318448534429
140617,2015-02-16,5283,449,lead,1210.0,132.5739557704661
140618,2015-02-16,5283,446,lead,1210.0,131.92013761132839
140619,2015-02-16,5283,453,lead,1210.0,133.45509040980085
140620,2015-02-16,5284,447,lead,1210.0,132.61827600176855
140621,2015-02-16,5284,452,lead,1210.0,133.71049589446295
140622,2015-02-16,5284,462,lead,1210.0,135.9441174577692
140623,2015-02-16,5284,446,lead,1210.0,132.40185164367432
140624,2015-02-16,5284,451,lead,1210.0,133.49071651535834
140625,2015-02-16,5284,465,lead,1210.0,136.62661496420665
140626,2015-02-16,5284,450,lead,1210.0,133.27160154412442
140627,2015-02-16,5284,453,lead,1210.0,133.93093640643494
140628,2015-02-16,5284,467,lead,1210.0,137.08471673819005
140629,2015-02-16,5284,466,lead,1210.0,136.8553575824587
140630,2015-02-16,5284,454,lead,1210.0,134.15203478797028
140631,2015-02-16,5284,449,lead,1210.0,133.05315426739836
140632,2015-02-16,5285,453,lead,1210.0,134.40777929665956
140633,2015-02-16,5285,448,lead,1210.0,133.3163899503275
140634,2015-02-16,5285,452,lead,1210.0,134.1881723607622
140635,2015-02-16,5285,451,lead,1210.0,133.9692267009046
140636,2015-02-16,5285,464,lead,1210.0,136.86618140744716
140637,2015-02-16,5285,460,lead,1210.0,135.9632728565423
140638,2015-02-16,5285,447,lead,1210.0,133.10012202386673
140639,2015-02-16,5285,465,lead,1210.0,137.09347424883651
140640,2015-02-16,5285,450,lead,1210.0,133.75094556869334
140641,2015-02-16,5285,468,lead,1210.0,137.77906083551014
140642,2015-02-16,5285,454,lead,1210.0,134.62804426841174
140643,2015-02-16,5285,467,lead,1210.0,137.5499170433428
140644,2015-02-16,5286,455,lead,1210.0,135.32513514026255
140645,2015-02-16,5286,456,lead,1210.0,135.54587771081378
140646,2015-02-16,5286,452,lead,1210.0,134.66683084666835
140647,2015-02-16,5286,465,lead,1210.0,137.56136910332643
140648,2015-02-16,5286,447,lead,1210.0,133.5829281068034
140649,2015-02-16,5286,451,lead,1210.0,134.44871457443978
140650,2015-02-16,5286,450,lead,1210.0,134.23126291950305
140651,2015-02-16,5286,467,lead,1210.0,138.01616069992681
140652,2015-02-16,5286,463,lead,1210.0,137.10905935071713
140653,2015-02-16,5286,453,lead,1210.0,134.88560850792422
140654,2015-02-16,5286,449,lead,1210.0,134.0144791211978
140655,2015-02-16,5286,457,lead,1210.0,135.7672688694572
140656,2015-02-16,5286,468,lead,1210.0,138.24447952985977
140657,2015-02-16,5286,464,lead,1210.0,137.3349024586179
140658,2015-02-16,5287,454,lead,1210.0,135.58302455087642
140659,2015-02-16,5287,466,lead,1210.0,138.25655419680103
140660,2015-02-16,5287,465,lead,1210.0,138.03028899655445
140661,2015-02-16,5287,456,lead,1210.0,136.02220857538052
140662,2015-02-16,5287,467,lead,1210.0,138.483437169726
140663,2015-02-16,5287,451,lead,1210.0,134.92916971294738
140664,2015-02-16,5287,462,lead,1210.0,137.35523056283992
140665,2015-02-16,5287,452,lead,1210.0,135.14646091789834
140666,2015-02-16,5287,450,lead,1210.0,134.71254318537072
140667,2015-02-16,5287,463,lead,1210.0,137.57962411490007
140668,2015-02-16,5287,453,lead,1210.0,135.3644135952427
140669,2015-02-16,5287,458,lead,1210.0,136.46398765863097
140670,2015-02-16,5287,455,lead,1210.0,135.802290601639
140671,2015-02-16,5288,452,lead,1210.0,135.62705226673964
140672,2015-02-16,5288,455,lead,1210.0,136.2804200918091
140673,2015-02-16,5288,463,lead,1210.0,138.05119562215882
140674,2015-02-16,5288,458,lead,1210.0,136.93965638989317
140675,2015-02-16,5288,460,lead,1210.0,137.38236577523173
140676,2015-02-16,5288,459,lead,1210.0,137.1606913049672
140677,2015-02-16,5288,450,lead,1210.0,135.19477608264387
140678,2015-02-16,5288,456,lead,1210.0,136.49951766074486
140679,2015-02-16,5288,461,lead,1210.0,137.60467670562875
140680,2015-02-16,5288,453,lead,1210.0,135.84418423970962
140681,2015-02-16,5289,457,lead,1210.0,137.1967251091821
140682,2015-02-16,5289,450,lead,1210.0,135.67795145365903
140683,2015-02-16,5289,433,lead,1210.0,132.12794386286413
140684,2015-02-16,5289,461,lead,1210.0,138.07887484175947
140685,2015-02-16,5289,451,lead,1210.0,135.89294072655764
140686,2015-02-16,5289,459,lead,1210.0,137.63652049848451
140687,2015-02-16,5289,460,lead,1210.0,137.85737933920598
140688,2015-02-16,5289,467,lead,1210.0,139.4210469877273
140689,2015-02-16,5289,454,lead,1210.0,136.54188418770184
140690,2015-02-16,5289,462,lead,1210.0,138.30100394303577
140691,2015-02-16,5289,468,lead,1210.0,139.64691397032144
140692,2015-02-16,5289,456,lead,1210.0,136.97779474085942
140693,2015-02-16,5289,432,lead,1210.0,131.92547083365753
140694,2015-02-16,5290,461,lead,1210.0,138.55405130138013
140695,2015-02-16,5290,459,lead,1210.0,138.11331992728552
140696,2015-02-16,5290,455,lead,1210.0,137.23956041671033
140697,2015-02-16,5290,460,lead,1210.0,138.33336719676268
140698,2015-02-16,5290,451,lead,1210.0,136.37623638482856
140699,2015-02-16,5290,469,lead,1210.0,140.34208737918155
140700,2015-02-16,5290,457,lead,1210.0,137.67514811591133
140701,2015-02-16,5291,459,lead,1210.0,138.5910795775719
140702,2015-02-16,5291,456,lead,1210.0,137.937212588398
140703,2015-02-16,5291,451,lead,1210.0,136.8604588714094
140704,2015-02-16,5291,458,lead,1210.0,138.3724798424002
140705,2015-02-16,5291,463,lead,1210.0,139.47184837572223
140706,2015-02-16,5291,469,lead,1210.0,140.81178079699228
140707,2015-02-16,5291,460,lead,1210.0,138.81031932518928
140708,2015-02-16,5292,483,lead,1210.0,144.48213580796565
140709,2015-02-16,5292,452,lead,1210.0,137.55882863022194
140710,2015-02-16,5292,482,lead,1210.0,144.24978701881224
140711,2015-02-16,5292,481,lead,1210.0,144.01801173431218
140712,2015-02-16,5292,460,lead,1210.0,139.288225818886
140713,2015-02-16,5292,459,lead,1210.0,139.0697895531218
140714,2015-02-16,5292,457,lead,1210.0,138.63484037108375
140715,2015-02-16,5292,455,lead,1210.0,138.20247584483175
140716,2015-02-16,5292,480,lead,1210.0,143.78681273222148
140717,2015-02-16,5293,491,lead,1210.0,146.81545025124655
140718,2015-02-16,5293,455,lead,1210.0,138.68532466166303
140719,2015-02-16,5293,452,lead,1210.0,138.04407607703004
140720,2015-02-16,5293,479,lead,1210.0,144.01989406598608
140721,2015-02-16,5293,459,lead,1210.0,139.54944007395397
140722,2015-02-16,5293,456,lead,1210.0,138.90038271899496
140723,2015-02-16,5293,469,lead,1210.0,141.75412624177156
140724,2015-02-16,5294,469,lead,1210.0,142.22675866601273
140725,2015-02-16,5294,492,lead,1210.0,147.50651973291696
140726,2015-02-16,5294,459,lead,1210.0,140.0300214750034
140727,2015-02-16,5294,454,lead,1210.0,138.9554776336132
140728,2015-02-16,5294,480,lead,1210.0,144.71363704846257
140729,2015-02-16,5294,479,lead,1210.0,144.48460155273622
140730,2015-02-16,5294,453,lead,1210.0,138.74252246303564
140731,2015-02-16,5294,456,lead,1210.0,139.3833505937289
140732,2015-02-16,5295,480,lead,1210.0,145.1785540896893
140733,2015-02-16,5295,492,lead,1210.0,147.9620292587815
140734,2015-02-16,5295,495,lead,1210.0,148.67041129203702
140735,2015-02-16,5295,469,lead,1210.0,142.7003513391265
140736,2015-02-16,5295,456,lead,1210.0,139.86722761441666
140737,2015-02-16,5295,496,lead,1210.0,148.90762283973015
140738,2015-02-16,5295,454,lead,1210.0,139.44093732114808
140739,2015-02-16,5295,460,lead,1210.0,140.72757416467374
140740,2015-02-16,5295,459,lead,1210.0,140.51152420480096
140741,2015-02-16,5295,453,lead,1210.0,139.22877336066995
140742,2015-02-16,5295,455,lead,1210.0,139.6537564038907
140743,2015-02-16,5296,470,lead,1210.0,143.39640013088194
140744,2015-02-16,5296,492,lead,1210.0,148.41856900750145
140745,2015-02-16,5296,456,lead,1210.0,140.35200437795314
140746,2015-02-16,5296,497,lead,1210.0,149.59803122632877
140747,2015-02-16,5296,454,lead,1210.0,139.9272885276306
140748,2015-02-16,5296,502,lead,1210.0,150.79089016783755
140749,2015-02-16,5296,480,lead,1210.0,145.64446158311375
140750,2015-02-16,5296,469,lead,1210.0,143.1748947322021
140751,2015-02-16,5296,495,lead,1210.0,149.1246208188002
140752,2015-02-16,5296,499,lead,1210.0,150.0735850365193
140753,2015-02-16,5296,481,lead,1210.0,145.87250734022362
140754,2015-02-16,5296,455,lead,1210.0,140.13932043524602
140755,2015-02-16,5296,457,lead,1210.0,140.5653373920288
